id  pdm
07216 ETAMBUTOL
05971	HÓLMIO
05198	IODOSUCCINIMIDA
09055	1-VINIL-2-PIRROLIDONA
02016	GALANTAMINA
08591	ERGOCALCIFEROL
05188	FLUBENDIAMIDA
05117	CLORETO
10108	NITRATO
10066	EPRINOMECTINA
02014	ÁCIDO
01636	PROLINA
06179	ÁCIDO
05962	CREOSOTO
05244	ÁCIDO
06193	DIETILENOGLICOL
10934	PROPINEBE
10681	PERÓXIDO
08465	4,5-DIOCTOXI-1,2-DICIANOBENZENO
12226	CARVONA
07643	FLUORETO
05299	AMPICILINA
05459	EXCIPIENTE
12068	SILOXANO
06231	FLUOROBENZENO
08026	GOMA
09891	ÁCIDO
10089	SULFATO
06096	DESINCROSTANTE
11963	SECANTE
08260	TIOSSULFATO
05171	TETRADECENIL
12208	BUTIROLACTONA
06238	N,N-DICICLOHEXILCARBODIIMIDA
02004	ÁCIDO
02017	ÁCIDO
12231	HEXADECILAMINA
12245	SILANO
09704	METOXIPROPANO
01928	ÁCIDO
02026	CARBONATO
02030	ÁCIDO
04393	CANAMICINA
07236	OCTADIENOL
12196	CARBENICILINA
12227	2,2-BIPERIDINA-4,4-DICARBOXIALDEÍDO
10969	CONJUNTO
02159	HIDRÓXIDO
02264	CODEÍNA
02518	ANFÓTERO
04521	L-FUCITOL
05124	NAFCILINA
05347	COLESTEROL
07732	FENILENODIAMINA
08708	LANETTE
10181	1-OCTADECENO
10974	BETANECOL
02028	ÁCIDO
12490	PIRIDOXAL
06540	BENZILPENICILINA
02243	FURFURAL
05298	BROMO-TRIMETILSILANO
05175	VANCOMICINA
07265	ACETILACETONATO
12048	SEROTONINA
02760	FENAMIDONA
03561	BIODEGRADADOR
12201	BIIODATO
11280	ISOPROPÓXIDO
01770	QUINURAMINA
07920	FENOBARBITAL
08296	IMPERMEABILIZANTE
02799	ÁLCOOL
05074	CLORANTRANILIPROLE
05333	LINUROM
05088	NITRATO
05179	TIOCIANATO
05219	N-(1-NAFTIL)ETILENODIAMINA
04741	CEFAZOLINA
10257	ÁCIDO
08823	LIGA
12614	TELURETO
10647	PERCLORATO
11172	EUCALIPTOL
05260	FERROCIANETO
05210	ABAMECTINA
05143	RÓDIO
05239	ÁCIDO
11281	CARFENTRAZONA
12237	PIPERIDONA
07901	GALACTOSE
07072	ÁCIDO
06541	EMULSIFICANTE
02613	PEFLOXACINO
10118	NITROPRUSSETO
05253	PEROXIMONOSULFATO
03194	BETA-CAROTENO
09681	PIRACLOSTROBINA
09041	ESFENVALERATO
00742	SULFITO
00739	NITRATO
08597	LACTATO
08245	HIDRETO
04983	CICLAMATO
03928	BROMONAFTALENO
03923	BROMETO
06230	ÁCIDO
12284	BUTENAL
01950	CICLOPENTANEDIONA
10212	NIMODIPINO
02002	ÁCIDO
09698	CICLOSERINA
11272	PROPILPARABENO
02024	ÁCIDO
05263	BIFENTRINA
05972	1,1,2-TRICLORO-TRIFLUOROETANO
03916	NITRATO
12966	D-LUCIFERINA
12971	TRICLOROFENOL
12065	SILICONE
00943	ESTEARATO
06776	PALMITATO
01727	ACETALDEÍDO
01933	ÁCIDO
01946	CLORETO
01996	ÁCIDO
02027	ÁCIDO
02007	AZITROMICINA
02376	ESTAVUDINA
04529	CARBURETO
00786	HIDROQUINONA
05192	ÁCIDO
11279	2,3-DICLORO-5,6-DICIANO-P-BENZOQUINONA
11231	AZUL
10176	ÓLEO
12757	ÁCIDO
03505	ANTRACENO
08849	LIMPADOR
00723	EPINASTINA
05157	N-ALFA-BENZOIL-DL-ARGININA-4-NITROANILIDA
10264	OXSORALEN
12236	DIOCTILAMINA
12675	TEFLUBENZURONA
12210	SOLUÇÃO
07657	DISOFENINA
05931	BETA-CIFLUTRINA
07792	TARTARATO
06236	ACETILACETONATO
03913	BROMETO
10036	HIDROXIPIRIMIDINA
10207	OLEILAMINA
10712	PILOCARPINA
02037	ÁCIDO
02437	BICARBONATO
02439	ACETATO
05065	CITRATO
05153	PIRIPROXIFENO
05193	FOSETIL
05270	ANISOL
09042	NICLOSAMIDA
10253	ÓXIDO
11208	PROCIMIDONA
12308	DICLOFOPE
12718	ÁCIDO
12765	N-HIDROXISULFOSUCCINIMIDA
12353	SULFATO
06097	ÓXIDO
08875	DIVINILBENZENO
07219	METANO
01837	4,4'-METILENOBIS(N,N-DIMETILANILINA)
04739	MESO-ERITRITOL
08246	DODECIL(TRIMETIL)AMÔNIO
08247	DIFLUOROACETOFENONA
10661	ÓXIDO
08429	LINAGLIPTINA
08923	LOSARTANA
08737	LAURIL
10099	FENARIMOL
05977	ADIPATO
12997	ÁCIDO
05913	CORRETOR
10251	ÓXIDO
05155	MANOSE
03914	AZUL
05209	CIMOXANIL
12215	BENTAZONA
10423	ENDOSSULFAM
12709	TETRACLOROFENOL
05344	COLECALCIFEROL
02413	DIETANOLAMIDA
11330	PSORALENO
03088	ASPARTAME
09893	ISOSSORBIDA
07343	FLUORENO
04213	CROMATO
07651	FLUIDO
07107	RADIONUCLÍDEO
06229	CLORETO
13486	ÁCIDO
09890	GLICERILA
03539	BOROHIDRETO
02425	AMONÍACO
00725	CICLOFOSFAMIDA
06015	CURCUMA
09793	MISTURA
00728	URUCUM
07903	METIL-MORFOLINA
01866	SALICILATO
02260	ÁLCOOL
05109	CLORETO
01498	N-(2-HIDROXIETIL)ETILENODIAMINOTRIACÉTICO
07857	FLUOROFENOL
08240	HIDRÓXIDO
02375	CICLOPENTOLATO
02530	ANIDRIDO
01555	ANIDRIDO
03168	AZOBENZENO
05103	CLORETO
03507	BENZOÍNA
12331	IBUPROFENO
07350	FENILEFRINA
05111	CLORETO
09020	ÁCIDO
10025	MUREXIDA
01589	ITÉRBIO
01801	DAIDZENA
04515	CARBONATO
05102	CLORETO
03926	BROMOANILINA
03930	BROMOSUCCINIMIDA
04986	CICLOHEXENO
05108	CLORETO
10100	NITRATO
06190	DIETIL
07220	PENTANEDIONA
02270	BENZENOSSULFONAMIDA
12708	TETRACLOROETENO
02389	DEMECOLCINA
02390	AMARELO
03171	AZUL
12358	XENÔNIO
10248	ÓXIDO
06232	BROMOETANO
15335	MOLIBDATO
14762	CLORETO
15366	ÁCIDO
15367	CICLOHEXANONA
18807	ÁCIDO
18189	ÁLCOOL
14435	GÁS
14141	ÁCIDO
14492	AMICARBAZONA
19051	CITRATO
19050	CITRAL
14936	GÁS
18331	ÓLEO
17543	FOSFINA
15904	LÍQUIDO
13950	REPELENTE
18911	PASTA
16714	PROPIONATO
16954	CLORETO
17135	MEFLOQUINA
17138	BETA-NAFTIL
17176	MESOTRIONA
17177	TEICOPLANINA
17178	FLUAZIFOPE-P-BUTÍLICO
17179	SULFLURAMIDA
17180	HIDROXIQUINOLINA
17266	PRALETRINA
17335	D-XILULOSE
17340	METOMIL
00474	LUMINOL
00726	CÚRCUMA
00727	MISTURA
00773	CLORETO
00795	PROPANO
00902	CLORETO
13661	SALICILATO
13662	4-BROMOFENILTRIFLUOROBORATO
13656	ÉTER
13676	DIFENILCARBAMATO
13744	HIDRETO
13753	NAFTILAMINA
13755	NINIDRINA
13750	REAGENTE
13752	CATALISADOR
13757	DISSOLUTIVO
13764	REVELADOR
13765	ESBIOTRINA
13758	REVELADOR
13763	SÍLICA
13754	RÊNIO
13760	TUBO
13785	CARBONATO
13806	SOMATOSTATINA
13807	AROMATIZANTE
13873	ÉTER
13914	ANTRANILATO
13920	BROMETO
13946	CARBONITRILA
13947	NORFLOXACINO
13961	UMBELIFERONA
13964	AMBROXOL
13966	METOXIAMINA
13967	GEMIFLOXACINO
13979	1-CLORO-2,3-EPOXIPROPANO
13996	ÁCIDO
13998	N-LAUROILSARCOSINATO
14016	IODOPIRIDINA
14122	DICARBONATO
14127	NITRATO
14128	NAFTALENO
14235	DETERGENTE
14322	TRICINA
14368	4-NITROCATECOL
14369	SITAGLIPTINA
14400	MALEATO
14445	4-NITROFENIL-BETA-D-XILOPIRANOSE
14454	HIDROGENOSULFATO
14457	CLORETO
14475	GENETICINA
14487	DESINFETANTE
14504	ÁCIDO
14518	AMINOACETOFENONA
14548	6(Y,Y-DIMETILALILAMINO)PURINA
14553	ÁCIDO
14556	GERMÂNIO
14562	CLORAMINA
14561	HEPTADECANOATO
14564	NEUTRALIZANTE
14573	PIRIDOXINA
14580	ÁCIDO
14587	LACTACISTINA
14590	RINCOFOROL
14616	CARBONATO
14618	ISOTIOCIANATO
14642	CLORETO
14643	NITROANILIDA
14654	CARBENDAZIM
14656	VILDAGLIPTINA
14664	ÁCIDO
14672	FLUAZINAM
14682	5'-TRIFOSFATO
14702	FLUORETO
14730	CITRATO
14738	HIDRÓXIDO
14483	CLORETO
14747	ÓXIDO
14752	3,4-DIIDRO-2H-PIRANO
14758	ÁCIDO
14763	ESTAQUIOSE
14814	DICROMATO
14817	BROMATO
14920	FRUTOSE
14919	ÁCIDO
14917	IODOBENZENO
14942	ARABITOL
14953	OXALATO
14974	TOPIRAMATO
14975	SULFATO
14976	OXALATO
14979	SULFETO
14989	ÁCIDO
15009	INTERFERONA
15011	NITRATO
15013	NEGRO
15018	ÁCIDO
15019	ÉTER
15020	BOROHIDRETO
15032	O-TOLIDINA
15043	BASE
15044	ACRILONITRILA
15051	ÁLCOOL
15054	METIONINA
15055	TIROXINA
15056	PROPICONAZOL
15057	IODETO
15059	LIOTIRONINA
15060	TRIPTOFANO
15066	SULFATO
15067	ÁCIDO
15068	ÁCIDO
15053	VALINA
15076	TIOCIANATO
15079	TARTARATO
15088	TARTARATO
15090	DICLOROFENOL
15091	ÁCIDO
15097	HIDRAMETILNONA
15098	TETRACOSANO
15102	L-GLUTAMATO
15107	L-CISTEÍNA
15109	L-CISTINA
15110	FENILALANINA
15113	LEUCINA
15116	ALANINA
15117	ARGININA
15118	L-GLUTAMINA
15119	ASPARAGINA
15120	LISINA
15121	1,10-FENANTROLINA
15126	CLOROTALONIL
15128	NITRATO
15131	MALONONITRILA
15133	SULFATO
15135	NEODÍMIO
15137	FERRITO
15139	TETRAHIDROFURANO
15140	ACETILACETONATO
15143	DIFENILMETANOL
15151	4-FENILBUT-3-EN-2-ONA
15166	IMINOTIOLANO
15181	AMINOLEVULINATO
15182	CONJUNTO
15183	GLICLAZIDA
15197	PENTANOL
15099	TRIFENIL
15222	TETRACONAZOL
15267	IMIDACLOPRIDO
15262	SULFATO
15316	TEOFILINA
15320	1,2
15344	DIMETILANILINA
15348	RAMNOSE
15377	TIOCIANATO
15400	BROMOBENZONITRILA
15405	DESODORIZADOR
15428	ÁCIDO
15441	BICUCULINA
15452	PICROTOXINA
15453	CROMATO
15466	CLOROFÓRMIO
15468	D-GLICOSE,
15551	LOVASTATINA
15552	PERCLORATO
15553	EURÓPIO
15563	ÁGUA
15576	ÓXIDO
15578	SULFATO
15600	CARBAMOILA
15601	FLAVONA
15603	CASEÍNA
15605	HISTAMINA
15607	INDANO
15608	LAURIL
15610	N,N,N,N-TETRAMETIL-ETILENODIAMINA
15609	ANTRONA
15611	ETÓXIDO
15612	ÁCIDO
15614	PERSULFATO
15617	FOMESAFEM
15622	ÓXIDO
15646	CLORPIRIFÓS
15647	CLORETO
15649	TETRACLOROETANO
15650	DIÓXIDO
15651	ÁCIDO
15669	ÁCIDO
15670	PERCLORATO
15671	ÁCIDO
15672	FLUORETO
15673	FÓSFORO
15674	1,1,3,3-TETRAMETILDISILAZANO
15676	2-CLOROETOXI-TRIMETILSILANO
15678	ACRILAMIDA
15680	OXICLORETO
15690	ÁCIDO
15715	DECANTADOR
15720	BENZONITRILA
15725	LIMPA
15738	PREDNISOLONA
15774	TIOACETATO
15787	TARTARATO
15788	BISFENOL
15792	CLORETO
15804	SILÍCIO
15810	PERSULFATO
15830	CLORETO
15832	ETILENOGLICOL
15841	ÁCIDO
15843	ÁCIDO
15872	4-NITROFENOL
15897	2,2´-AZOBIS(2-METILPROPIONITRILA)
15910	MEDROXIPROGESTERONA
15929	ÓXIDO
15933	HEXAMETAFOSFATO
15944	3-CARBOXIFENIL-TRIFLUOROBORATO
15965	CLORETO
15994	FOSFATO
16059	ÁCIDO
16062	ÁCIDO
16063	ÁCIDO
16071	ÓXIDO
16095	HIDROCLOROTIAZIDA
16097	DIAZEPAM
16098	CARBAMAZEPINA
16099	ALBENDAZOL
16100	ANTIPIRINA
16101	BENZOATO
16104	AMITRIPTILINA
16105	METILPARABENO
16113	TETRACAÍNA
16116	ÓXIDO
16126	CHUMBO
16139	IODETO
16143	LAURIL
16147	FENTANILA
16148	CLORETO
16150	IODOFÓRMIO
16156	TRIBUTIL
16159	OLEATO
16160	NITRATO
16161	NITRATO
16163	P-FENILENODIAMINA
16178	ACETILACETONATO
16187	BITARTARATO
16204	TERPINEOL
16230	ESPESSANTE
16231	FENILSELENILA
16234	FENILETILAMINA
16240	PINENO
16250	4-AMINOANTIPIRINA
16258	ÓXIDO
16278	ÁCIDO
16292	CLOROPLATINATO
16320	VANÁDIO
16321	TRIMETILCLOROSILANO
16324	TRIETILAMINA
16331	4-(DIMETIL)AMINOPIRIDINA
16335	CLORETO
16337	DIETILDITIOCARBAMATO
16341	D-GALACTOPIRANOSÍDEO
16343	DIETILPIROCARBONATO
16349	TRAPIDIL
16351	ÁCIDO
16367	3-AMINOBENZONITRILA
16370	IODO
16387	COPOLÍMERO
16405	CLOROFENOL
16421	PARAFORMALDEÍDO
16425	CRIPTOXANTINA
16427	SULFATO
16436	METRONIZADOL
16439	VERMELHO
16440	ÁCIDO
16441	1,4-BENZENODIMETANOL
16443	ÁCIDO
16444	ÁCIDO
16445	ETILNITROSURÉIA
16446	INDENO
16448	METABISSULFITO
16456	PICLORAM
16458	DODECANO
16469	ESCULINA
16470	RAFINOSE
16471	ALANTOÍNA
16477	FLUORETO
16485	CARBOFURANO
16488	BIS(TRIMETILSILIL)AMIDETO
16499	TETRAMETILSILANO
16495	SORBATO
16508	BROMETO
16509	2,3-BUTANEDIONA
16515	ÓXIDO
16520	HIPOCLORITO
16527	IOXINIL
16528	ARSENIATO
16546	LACTATO
16578	TRIFENILFOSFINA
16601	ÁCIDO
16610	ÁCIDO
16611	PROPIL
16612	CARBONATO
16623	DIARESCEÍNA
16633	ARSINA
16634	DITIOOXAMIDA
16642	TETRAFLUORETANO
16645	CARBONIL
16656	ÓXIDO
17353	INDOL
17355	DECAHIDRONAFTALENO
17385	DITIOTREITOL
17386	ETILAMINA
17387	CLORETO
17394	CIANAMIDA
17396	FORMAMIDA
17397	TRIETILENOGLICOL
17398	FUMARATO
17399	SAPONINA
17400	CLORETO
17401	RIBOSE
17402	ÁCIDO
17404	ADENOSINA
17405	N,N-DIMETILFORMAMIDA
17406	ÁCIDO
17407	BROMETO
17403	ISOPROPIL-BETA-D-TIOGALACTOPIRANOSÍDIO
17409	LEVODOPA
17413	ÁCIDO
17414	CLORETO
17415	HIDROSSULFITO
17417	DIESTEARATO
17419	ÁCIDO
17420	PIRAZINA
17421	BIS[N,N-BIS(CARBOXIMETIL)AMINOMETIL]FLUORESCEÍNA
17422	3-CLOROPENTAN-2,4-DIONA
17423	(2,2,6,6-TETRAMETILPIPERIDIN-1-IL)OXILA
17425	PANTOPRAZOL
17432	GERADOR
17437	DESCRISTALIZADOR
16064	GERADOR
17449	IMIDAZOL
17450	TRIFLOXISULFUROM
17454	ARSENITO
17459	DISSULFETO
17460	CUMATETRALIL
17461	2,2-DIMETOXIPROPANO
17462	TALCO
17463	IODATO
17464	ÁCIDO
17475	CAPTOPRIL
17479	GLIBENCLAMIDA
17482	DECANODIOL
17483	DICLOFENACO
17484	SULFATO
17494	NAFTOL
17500	DULCITOL
17501	RESORCINOL
17503	ÓXIDO
17508	CLORETO
17509	CLORETO
17510	HEPTANO
17514	FURANO
17515	VORICONAZOL
17517	FORMIATO
17518	CARBONATO
17519	CARBONATO
17520	CINAMALDEÍDO
17524	PROFENOFÓS
17525	ESTRICNINA
17528	CICLOHEXANOL
17529	HIDRAZINA
17532	NITRATO
17533	ÓXIDO
17553	AMIDOGLICOLATO
17563	TUNGSTÊNIO
17565	LÍTIO
17568	SILICATO
17567	ÓXIDO
17576	URETANA
17577	DICIANO-NAFTALENO
17578	BUTIL-ACETIL-AMINOPROPIONATO
17579	TERT-BUTILDIMETILSILANO
17580	CICLO-HEXENONA
17581	1-AMINOPROPAN-2-OL
17595	PASTA
17609	PRASEODÍMIO
17612	CARBIDOPA
17657	METANOLATO
17670	SULFATO
17673	SULFETO
17674	NIÓBIO
17671	2,4-BIS(DIFENILFOSFINO)PENTANO
17672	ÁCIDO
17676	BUTIL-LÍTIO
17683	ÁCIDO
17695	ÁCIDO
17698	TERPINENO
17705	ÓXIDO
17715	HEXAFLUOROPROPANOL
17755	NEVIRAPINA
17788	MOLIBDÊNIO
17798	CATALISADOR
17804	TRIFENILTETRAZÓLIO
17823	CAMPTOTECINA
17829	CLORETO
17830	PERCLORATO
17832	ÁCIDO
17833	GLICOSE
17835	MANGIFERINA
17837	ARABINOSE
17838	BENZOCAÍNA
17845	ÁLCOOL
17847	ACETILACETONA
17854	IVERMECTINA
17855	SULFATO
17856	HEXAMETILDISILOXANO
17868	SULFONATO
17878	HEXAFLUOROSILICATO
17882	DEXAMETASONA
17895	TETRAZÓLIO
17899	SULFETO
17914	ÁCIDO
17917	GÁS
17936	DIPIRONA
17938	CETOCONAZOL
17984	AGENTE
17985	DISPERSANTE
17986	TITÂNIO
18025	NAFTOLBENZEÍNA
18033	CITRATO
18034	TIAMINA
18037	CLORETO
18040	SULFATO
18064	BUTANONA
18070	FENOXIETANOL
18091	ÁCIDO
18114	PARACETAMOL
18116	LIDOCAÍNA
18117	MEBENDAZOL
18118	METOCLOPRAMIDA
18119	PERMETRINA
18120	RIFAMPICINA
18124	ÁCIDO
18125	CAPROLACTAM
18115	BENZOATO
18129	BUTILATO
18131	ÁCIDO
18132	QUININA
18133	METSULFUROM
18135	SULFAMETOXAZOL
18136	IODOPOVIDONA
18137	NITRATO
18138	OFLOXACINO
18139	PIRAZINAMIDA
18140	PROPRANOLOL
18141	PROMETAZINA
18142	MICONAZOL
18143	MEGLUMINA
18144	PETROLATO
18146	MANITOL
18147	ENALAPRIL
18148	ISONIAZIDA
18149	ESTEARATO
18150	DIFETIALONA
18151	TACROLIMO
18152	NAFAZOLINA
18153	CLORETO
18121	AMINOFILINA
18154	AMOXICILINA
18156	TRIMETOPRIMA
18155	GENTAMICINA
18157	ATROPINA
18158	OMEPRAZOL
18159	CÉSIO
18160	CLAVULANATO
18161	NISTATINA
18162	FENACETINA
18164	GLICINATO
18165	LACTOFEM
18166	TRICLOSANA
18167	NITRATO
18169	N-FENILTIOURÉIA
18168	POLÍMERO
18172	CIMETIDINA
18173	DICLOROETANO
18174	ETILENODIAMINA
18175	METFORMINA
18176	TETRACICLINA
18177	DIISOPROPIL-CARBIIMIDA
18178	ÓLEO
18181	ALUMÍNIO
18182	CLORO-NITROBENZENO
18186	LANOLINA
18187	ACETATO
18190	TETRAOXALATO
18193	AGUARRÁS
18212	BROMETO
18215	PIROFOSFATO
18217	CARBONETO
18224	CIS-1,2-BIS(DIFENILFOSFINO)ETENO
18241	DIEPOXIBUTANO
18242	DIGLICINA
18245	ACETATO
18246	ÁCIDO
18252	AMIDO
18256	CÁLCIO
18259	1-(2-PIRIDILAZO)-2-NAFTOL
18267	PENTILENETETRAZOL
18269	ÓXIDO
18270	NITRATO
18277	CLORETO
18292	CROTALINA
18299	NITRATO
18300	ÁCIDO
18301	ÁCIDO
18306	HEXADECANODIOL
18314	HIDRÓXIDO
18315	4-NITROQUINOLINA-N-ÓXIDO
18316	VERAPAMIL
18341	ADENINA
18367	ACETATO
18375	PAPAÍNA
18383	CLORETO
18384	FTALDIALDEÍDO
18385	3-METILACRILOXIPROPILTRIMETOXI-SILANO
18386	3-AMINOPROPIL-TRIMETOXISILANO
18390	ISOPARAFINA
18394	4,4-METILENOBIS(2,6-BI-TERC-BUTILFENOL)
18395	N-SUCCIMIDIL
18397	2,2-METILENOBIS(6-TERC-BUTIL-4-METILFENOL)
18398	NITRATO
18399	IODETO
18400	ÁCIDO
18410	P-NITROANILINA
18411	NITRITO
18412	HISTIDINA
18413	IODOMETANO
18414	BENZOFURANO
18415	FOSFATO
18348	ACETATO
18417	DINITROBENZENO
18418	ÁCIDO
18419	TOCOFEROL
18421	BISMUTATO
18422	2-BROMOETILBENZENO
18423	CLORETO
18424	CLORETO
18425	CLORETO
18426	CLORETO
18428	CLORETO
18429	CLORETO
18430	2,4-DINITROFENILHIDRAZINA
18431	TARTARATO
18432	TIMIDINA
18434	CLOROETENO
18435	FLUORETO
18447	BETA
18449	2-AMINOETILDIFENIL-BORATO
18451	ACETATO
18454	ÓXIDO
18461	ÓXIDO
18463	3-HIDROXI-L-TIROSINA
18465	ÍTRIO
18478	ESPALHANTE
18483	GLICONATO
18488	ÓXIDO
18489	ÓXIDO
18490	ÓXIDO
18491	ÁCIDO
18492	ÁCIDO
18493	ÓXIDO
18494	ÓXIDO
18495	SULFETO
18507	DIMETILIMIDAZÓLIO
18508	INOSITOL
18509	NITRATO
18515	ALIZARINA
18518	CLOREXIDINA
18520	COBALTONITRITO
18528	BORODEUTÉRIO
18532	NIMESULIDA
18534	ÁCIDO
18538	FOSFATO
18539	N-ACETIL-L-CISTEÍNA
18541	CERA
18556	NONANAL
18568	ARSINATO
18570	FLUORETO
18575	CLORATO
18576	CITRATO
18579	ÁCIDO
18580	FLUOROBORATO
18581	ÁCIDO
18597	ÁLCOOL
18601	ACETATO
18603	ÁCIDO
18605	MORFOLINA
18610	NITRATO
18611	ÓLEO
18612	BORATO
18616	RETINOL
18617	TIOGLICOLATO
18618	DIAZÓXIDO
18619	IODONONANO
18620	TRIBROMOETANOL
18621	CLARIFICANTE
18622	FLAVANOL
18623	QUERCETINA
18625	2-VINILPIRIDINA
18644	ALOPURINOL
18658	DEXTROSE
18673	BIPIRIDINA
18674	CICLOHEXANO
18692	TÂNTALO
18693	DIETANOLAMINA
18694	ACETATO
18695	BUTILAMÔNIO
18700	ÁCIDO
18701	ÁCIDO
18703	TETRAOCTILAMÔNIO
18705	SULFATO
18706	TIOSSULFATO
18722	DI-HIDROCARVONA
18729	OXALATO
18730	ÁCIDO
18731	HIDRETO
18772	BENZAMIDINA
18776	HEXANODI-HIDRAZIDA
18777	ANILINA
18778	ÁCIDO
18783	CICLOHEXIMIDA
18784	L-CANAVANINA
18785	CARBAMIDA
18802	TIOUREIA
18718	SULFADIAZINA
18810	ETIONAMIDA
18843	BENZOFENONA
18865	ASCORBATO
18871	ÁCIDO
18880	GLICEROFOSFATO
18887	ANIDRIDO
18956	ACETATO
18957	ÁCIDO
19021	O-TOLUIDINA
17960	2-AMINO-2-METIL-1-PROPANOL
19031	ÓXIDO
19048	ALFA-NAFTIL
19068	NITRATO
19074	ÁCIDO
19076	N,N-DIETILENODIAMINA
19077	4-IODOFENOL
19078	PERCLORATO
19079	BUTILAMINA
19080	N-OCTILAMINA
19081	ÁCIDO
19084	PERCLORATO
19099	ALLOXAN
19100	ÁCIDO
19101	DIFENILCARBAZONA
19110	DIFENILCARBAZIDA
19115	NITRATO
19116	NITRATO
19119	PIRROLIDINODITIOCARBAMATO
19120	EPIAMASTATINA
19129	4-METILPENTAN-2-ONA
19130	ÁCIDO
19134	IODETO
19135	HIDRÓXIDO
19148	HIPOTAURINA
19154	3-AMINOPROPIL-TRIETOXISILANO
19165	DESOXICOLATO
16242	TIOACETAMIDA
18440	CICLOOCTADIENO
19075	HEXANOL
14221	HIDRÓXIDO
19264	FOSMETE
19265	MILBEMECTINA
19267	CLODINAFOPE-PROPARGIL
19268	IODOSSULFUROM-METÍLICO
17814	BUTIL
19286	ATRATIVO
19302	DIQUATE
19303	ETOXISSULFUROM
19304	IMAZAPIQUE
19305	PENDIMETALINA
18834	ÁCIDO
14803	HEXENO
19312	LAURILSULFATO
19313	ÉTER
19314	ETÓXIDO
19315	BROMOBUTANO
19316	TRIFLUORETO
19317	T-BUTILA
19319	SULFATO
19320	OCTANAL
19321	DECANAL
19323	TIABENDAZOL
19324	ERGOSTEROL
19325	TERC-BUTILA
19326	ACETAMIDA
19327	HIGROMICINA
19328	ÁCIDO
19330	CARBONO
19331	ANTRAQUINONA
19332	ACETILACETONATO
19333	ÁCIDO
19334	ÁCIDO
19335	HEXANAL
19336	TERBINAFINA
19339	LACTATO
19340	ÁCIDO
19341	DIAZINONA
19342	OXIFLUORFEM
19343	TIACLOPRIDO
19344	OLANZAPINA
19345	SILDENAFILA
19347	SERINA
19349	TIMEROSAL
19358	ACEFATO
19363	FORATO
19364	FOSFETO
19370	AMETRINA
19371	SAFLUFENACIL
19386	PROPOXUR
19387	ARTEMÉTER
19388	EPINEFRINA
19389	LUMEFANTRINA
19390	MALONDIALDEÍDO
19391	DOXICICLINA
19392	BACLOFENO
19393	METACICLINA
19394	ÁCIDO
19395	CISTAMINA
19396	ÁCIDO
19397	ÁCIDO
19398	INSETICIDA
19401	TRIFLUMIZOL
19402	TOCOTRIENOL
19403	DIHIDROETÍDIO
19405	INDOXACARBE
19406	FOLPETE
19407	TRICICLAZOL
19408	SULFONATO
19409	5'-TRIFOSFATO
19410	TRIFLURALINA
19413	CIFENOTRINA
19414	IMINOCTADINA
19418	EXTRATO
19421	SULFONAMIDA
19422	DIMETILAMINOETANOL
19423	MELEZITOSE
19424	BUTANO
19425	METILBUTANO
19427	CUMENO
19428	LACTULOSE
19429	QUIMPIROLE
19432	ÓXIDO
19434	IODETO
19433	IODONITROTETRAZÓLIO
19435	HEPTANONA
19436	FLUOROACETAMIDA
19437	BROMOMETANO
19438	TADALAFILA
19439	TESTOSTERONA
19440	CARBONATO
19441	TETRAFLUOROBORATO
19442	TETRACLOROAURATO
19443	METIL
19444	OXIBENZONA
19446	ÁLCOOL
19447	BROMODECANO
19448	DIMETILBENZILAMINA
19450	CARBOSULFANO
19451	MEPIQUATE
19452	DIAFENTIUROM
19453	ETEFOM
19454	CIANTRANILIPROLE
19455	BISPIRIBAQUE
19456	PROMETRINA
19457	ESPINETORAM
19458	CLORMEQUATE
19460	CIFLUMETOFEM
19461	FENPIROXIMATO
19462	FLUORETO
19463	ÁCIDO
19464	HIPURIL
19467	SALVINORINA
14935	NITRITO
19469	METCONAZOL
19470	TOSILAZIRIDINA
19471	DIFENILFOSFINO
19476	TETRABROMETO
19488	DICLOROISOCIANURATO
19491	FINASTERIDA
19492	LORATADINA
19493	CLARITROMICINA
19494	MELOXICAM
19495	CLOMIPRAMINA
19496	NITROSALICILALDEÍDO
19497	NITROBENZALDEÍDO
19498	BROMETO
19499	PIROFOSFATO
19500	NONANO
19501	DOMPERIDONA
19502	DOXAZOSINA
19503	TEANINA
19504	PIRITIONA
19505	SIMETICONA
19506	INSUMOS
19508	NITRATO
19509	CATEQUINA
19510	IDITOL
19514	PIRIDAZINA
19515	TETRAETILAMÔNIO
19518	CLORMADINONA
19519	REBAUDIOSÍDEO
19520	SUCRALOSE
19521	BOLDENONA
19522	MEGESTROL
19523	MELENGESTROL
19524	TREMBOLONA
19525	CIMATEROL
19527	ESTRADIOL
19526	FTALIMIDA
19528	ATAZANAVIR
19529	ZEARALENOL
19530	NANDROLONA
19532	PAROMOMICINA
19534	PRAMIPEXOL
19536	QUINALIZARINA
19537	MESITILO
19538	NONACOSANO
19539	NEOTAME
19540	ESTEVIOL
19541	DIQUATE
19542	HEXESTROL
19543	PINACOL
19544	AZUL
19545	SITOSTEROL
19547	ENDOSSULFAN
